Month,Region,Product_Category,Product_Name,Product_Sub_Category,SKU,Quantity,Volume
august24,Northern,Beverage Products,qty_Milo400GTin,Cocoa,400,318.0,1108800.0
august24,Northern,Beverage Products,qty_Milo800GSht,Cocoa,800,23.0,120000.0
august24,Northern,Beverage Products,qty_MiloAllIn1NutriMix37GSht,Cocoa,37,950.0,755725.0
august24,Northern,Beverage Products,Omega,Cocoa,,0.0,
august24,Northern,Beverage Products,qty_OmegaChocolateMix40GSht,Cocoa,40,,62600.0
august24,Northern,Beverage Products,Ovaltine,Cocoa,,0.0,
august24,Northern,Beverage Products,qty_Ovaltine18G,Cocoa,18,,2718.0
august24,Northern,Beverage Products,Peak,Cocoa,,0.0,
august24,Northern,Beverage Products,qty_PeakChoco25G,Cocoa,25,,100.0
august24,Northern,Beverage Products,Richoco,Cocoa,,809.0,
august24,Northern,Beverage Products,qty_Richoco1KgSht,Cocoa,1000,4.0,15000.0
august24,Northern,Beverage Products,qty_Richoco20G,Cocoa,20,799.0,70780.0
august24,Northern,Beverage Products,qty_Richoco500GSht,Cocoa,500,6.0,24500.0
august24,Northern,Beverage Products,ThisWay,Cocoa,,199.0,
august24,Northern,Beverage Products,qty_ThisWayChocolatedrink40G,Cocoa,40,199.0,254440.0
august24,Northern,Beverage Products,Top,Cocoa,,0.0,
august24,Northern,Beverage Products,qty_TopChoco40g,Cocoa,40,,3080.0
august24,Northern,Beverage Products,Twisco,Cocoa,,1982.0,
august24,Northern,Beverage Products,qty_twisco20g,Cocoa,20,1982.0,119700.0
august24,Northern,Beverage Products,Flavours,Flavoured,,,289718.0
august24,Northern,Beverage Products,Balona,Flavoured,,554.0,0.0
august24,Northern,Beverage Products,qty_BalonaAnyFlavour20GSht,Flavoured,20,554.0,13060.0
august24,Northern,Beverage Products,Cowbell,Flavoured,,804.0,
august24,Northern,Beverage Products,qty_CBBanana35G,Flavoured,35,18.0,5495.0
august24,Northern,Beverage Products,qty_CBBanana40G,Flavoured,40,,1360.0
august24,Northern,Beverage Products,qty_CBCoconut40G,Flavoured,40,,0.0
august24,Northern,Beverage Products,qty_CBStrawberry35G,Flavoured,35,786.0,138495.0
august24,Northern,Beverage Products,qty_CBStrawberry40G,Flavoured,40,,38120.0
august24,Northern,Beverage Products,,Flavoured,,,
august24,Northern,Beverage Products,,Flavoured,,,
august24,Northern,Beverage Products,qty_CBMocha35g,Flavoured,35,336.0,49910.0
august24,Northern,Beverage Products,qty_CBMocha40G,Flavoured,40,,9760.0
august24,Northern,Beverage Products,Dano,Flavoured,,0.0,
august24,Northern,Beverage Products,qty_DanoFlavoredMilkMango18G,Flavoured,18,,108.0
august24,Northern,Beverage Products,qty_DanoStrawberry18G,Flavoured,18,,180.0
august24,Northern,Beverage Products,qty_DanoStrawberry40g,Flavoured,40,,3200.0
august24,Northern,Beverage Products,Miksi,Flavoured,,59.0,
august24,Northern,Beverage Products,qty_MiksiStrawberry35g,Flavoured,35,59.0,30030.0
august24,Northern,,Q8C. Cereals Products (Quantity),,8,3785.0,2592322.0
august24,Northern,,Ase,,,0.0,
august24,Northern,Cereals Products,qty_As3Cereal40GSht,Cereals Products,40,,200.0
august24,Northern,Cereals Products,Bingo,Cereals Products,,0.0,
august24,Northern,Cereals Products,qty_BingoCornPops40G,Cereals Products,40,,3280.0
august24,Northern,Cereals Products,Briggen,Cereals Products,,0.0,
august24,Northern,Cereals Products,qty_BriggenCornFlakes375G,Cereals Products,375,,3750.0
august24,Northern,Cereals Products,qty_BriggenCornFlakes500G,Cereals Products,500,,2000.0
august24,Northern,Cereals Products,Cerelac,Cereals Products,,2677.0,
august24,Northern,Cereals Products,qty_CerelacBiscuity50GSht,Cereals Products,50,,650.0
august24,Northern,Cereals Products,qty_CerelacMaize400GTin,Cereals Products,400,5.0,66000.0
august24,Northern,Cereals Products,qty_CerelacMaize50G,Cereals Products,50,256.0,293550.0
august24,Northern,Cereals Products,qty_CerelacMillet50G,Cereals Products,50,190.0,12700.0
august24,Northern,Cereals Products,qty_CerelacRice400GTin,Cereals Products,400,12.0,52800.0
august24,Northern,Cereals Products,qty_CerelacRice50G,Cereals Products,50,748.0,389750.0
august24,Northern,Cereals Products,qty_CerelacWheat350GSht,Cereals Products,350,,3500.0
august24,Northern,Cereals Products,qty_CerelacWheat400GTin,Cereals Products,400,66.0,210800.0
august24,Northern,Cereals Products,qty_CerelacWheat50GSht,Cereals Products,50,1359.0,547650.0
august24,Northern,Cereals Products,qty_CerelacYummyfruits400GTin,Cereals Products,400,,1200.0
august24,Northern,Cereals Products,qty_CerelacYummyfruits50GSht,Cereals Products,50,41.0,14500.0
august24,Northern,Cereals Products,Golden,Cereals Products,,16.0,
august24,Northern,Cereals Products,qty_GoldenMornMaize50GSht,Cereals Products,50,16.0,3300.0
august24,Northern,Cereals Products,Kelloggs,Cereals Products,,0.0,
august24,Northern,Cereals Products,qty_KelloggsCocoPops32G,Cereals Products,32,,2656.0
august24,Northern,Cereals Products,qty_KelloggsCornFlakes32G,Cereals Products,32,,6240.0
august24,Northern,Cereals Products,qty_Kelloggsgograin28G,Cereals Products,28,,196.0
august24,Northern,Cereals Products,MrKanny,Cereals Products,,0.0,
august24,Northern,Cereals Products,qty_MrKannyCornFlakes500g,Cereals Products,500,,1500.0
august24,Northern,Cereals Products,Tomvita,Cereals Products,,0.0,
august24,Northern,Cereals Products,qty_TomvitaMaize100GSht,Cereals Products,100,,3000.0
august24,Northern,Cereals Products,Yumvita,Cereals Products,,1092.0,
august24,Northern,Cereals Products,qty_YumVitaRice350gSht,Cereals Products,350,,9800.0
august24,Northern,Cereals Products,qty_YumVitaRice50gSht,Cereals Products,50,56.0,265150.0
august24,Northern,Cereals Products,qty_YumVitaWheat350gSht,Cereals Products,350,,3500.0
august24,Northern,Cereals Products,qty_YumVitaWheat400gTin,Cereals Products,400,5.0,12400.0
august24,Northern,Cereals Products,qty_YumVitaWheat50gSht,Cereals Products,50,680.0,447700.0
august24,Northern,Cereals Products,qty_YumVitaWheatCorn400gTin,Cereals Products,400,6.0,2400.0
august24,Northern,Cereals Products,qty_YumVitaWheatCorn50gSht,Cereals Products,50,345.0,232150.0
august24,Northern,,Q8D. Food Enhancer Products (Quantity),,8,148393.0,
august24,Northern,Food Enhancer Products,Tablet,Tablet,,,2142533.0
august24,Northern,Food Enhancer Products,Gino,Tablet,,2142.0,
august24,Northern,Food Enhancer Products,qty_GinoShrimpTab10G,Tablet,10,2142.0,23440.0
august24,Northern,Food Enhancer Products,Maggi,Tablet,,43154.0,
august24,Northern,Food Enhancer Products,qty_MaggiChickenTab10G,Tablet,10,,5980.0
august24,Northern,Food Enhancer Products,qty_MaggiDedeedeTab10G,Tablet,10,9033.0,139110.0
august24,Northern,Food Enhancer Products,qty_MaggiShrimpstarorCube4G,Tablet,4,,2764.0
august24,Northern,Food Enhancer Products,qty_MaggiShrimpTab10G,Tablet,10,34121.0,568720.0
august24,Northern,Food Enhancer Products,Mrchef,Tablet,,7359.0,
august24,Northern,Food Enhancer Products,qty_MrChefshrimptab12g,Tablet,12,7359.0,90516.0
august24,Northern,Food Enhancer Products,Onga,Tablet,,78999.0,
august24,Northern,Food Enhancer Products,qty_OngaBeefTab11G,Tablet,11,,770.0
august24,Northern,Food Enhancer Products,qty_OngaChickenTab11G,Tablet,11,,275.0
august24,Northern,Food Enhancer Products,qty_OngaShrimpTab11G,Tablet,11,78999.0,1307724.0
august24,Northern,Food Enhancer Products,qty_OngaStewTab11G,Tablet,11,,3234.0
august24,Northern,Food Enhancer Products,Powder,Powder,,,969087.0
august24,Northern,Food Enhancer Products,Adja,Powder,,0.0,
august24,Northern,Food Enhancer Products,qty_AdjaSeasoningPwd15G,Powder,15,,18660.0
august24,Northern,Food Enhancer Products,qty_AdjaSeasoningPwd75G,Powder,75,,20700.0
august24,Northern,Food Enhancer Products,Anise,Powder,,0.0,
august24,Northern,Food Enhancer Products,qty_AniseShrimpSeasoningMixPwd10G,Powder,10,,140.0
august24,Northern,Food Enhancer Products,Aromate,Powder,,0.0,
august24,Northern,Food Enhancer Products,qty_AromateSpices10G,Powder,10,,1380.0
august24,Northern,Food Enhancer Products,Ayekoo,Powder,,2215.0,
august24,Northern,Food Enhancer Products,qty_ayekoobeefseasoningpwd10g,Powder,10,406.0,7250.0
august24,Northern,Food Enhancer Products,qty_ayekoochickenseasoningpwd10g,Powder,10,267.0,6270.0
august24,Northern,Food Enhancer Products,qty_ayekoojollofseasoningpwd10g,Powder,10,1108.0,14510.0
august24,Northern,Food Enhancer Products,qty_ayekoostewseasoningpwd10g,Powder,10,434.0,11820.0
august24,Northern,Food Enhancer Products,Benny,Powder,,0.0,
august24,Northern,Food Enhancer Products,qty_BennyBeeforMeatPwd17G,Powder,17,,391.0
august24,Northern,Food Enhancer Products,qty_BennyChickenPwd17G,Powder,17,,391.0
august24,Northern,Food Enhancer Products,qty_BennyShrimpPwd17G,Powder,17,,255.0
august24,Northern,Food Enhancer Products,BigMama,Powder,,0.0,
august24,Northern,Food Enhancer Products,qty_BigMamaseasoningpwd10g,Powder,10,,920.0
august24,Northern,Food Enhancer Products,Fagdic,Powder,,0.0,
august24,Northern,Food Enhancer Products,qty_FagdicSpicesPwd10G,Powder,10,,150.0
august24,Northern,Food Enhancer Products,Faricity,Powder,,1122.0,
august24,Northern,Food Enhancer Products,qty_FaricitySeasoningpwd10g,Powder,10,1122.0,14570.0
